approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,typeOfMaterial,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
1517415480,5a70eb8110f40f00018be925,1114,"NO, we are against the Israelis government which has refused to make any agreement with the Palestians that they will keep. They keep stealing land from the west bank against even their own courts saying they are illegal.<br/>And there are many jews who are against their government's stance. Are they also anti-semetic?",25768371,25768371,<br/>,userReply,1517399804,2,FALSE,25766626,Editorial,25766626,Jubilee133,25766626:25768371,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517415480,Skip Moreland,34556094,Baldwinsville,,
1517416121,5a70eb8110f40f00018be925,1114,It does stand with David Duke and Richard Spencer. they are Nazis ! ,25768436,25768436,<br/>,userReply,1517400304,2,FALSE,25766626,Editorial,25766626,Jubilee133,25766626:25768436,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,1,approved,1,0,Editorial,1517416121,John McEllen,41732403,"Savannah,GA",,
1517415470,5a70eb8110f40f00018be925,1114,"Yes, thank you.  ",25767159,25767159,<br/>,userReply,1517379247,2,FALSE,25766921,Editorial,25766921,Diane,25766921:25767159,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517415470,martha hulbert,76026459,maine,,
1517379658,5a70eb8110f40f00018be925,1114,That's the problem:<br/><br/>STOP GIVING HIM ATTENTION,25767135,25767135,<br/>,userReply,1517378678,2,FALSE,25766800,Editorial,25766800,Marie Curie,25766800:25767135,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,14,,0,,Editorials,0,approved,1,0,Editorial,1517379658,srwdm,817066,Boston,,
1517410053,5a70eb8110f40f00018be925,1114,"You've lived through the history you refer to. Do you not remember it?<br/><br/>Everything you say the US needs has been articulated by and is still being fought for by Bernie Sanders.<br/><br/>Joe Kennedy may be a good guy, but his one-up speech pales in comparison to the ongoing crusade by Sanders.",25768103,25768103,<br/>,userReply,1517397733,2,FALSE,25766864,Editorial,25766864,Meredith,25766864:25768103,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517410053,Jerry Engelbach,41815993,Mexico,,
1517415482,5a70eb8110f40f00018be925,1114,"Not another legacy President. Not now not ever. No Clintons, Obamas Trumps of Kennedys.",25771620,25771620,<br/>,userReply,1517413115,2,FALSE,25766864,Editorial,25766864,Meredith,25766864:25771620,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7698/6632/cropped-76986632.jpg,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517415482,Queensgrl,76986632,NYC,,
1517410017,5a70eb8110f40f00018be925,1114,"Forty-five percent of the voters is not a majority, ""electoral"" or otherwise.<br/><br/>And Pew, which is nowhere near being a left-wing organization, puts the percentage at just 37, not 45.<br/><br/>Trump supporters are no more ""thriving"" today than they were before the election, which was why they claim they voted for him in the first place,",25768141,25768141,<br/>,userReply,1517398038,2,FALSE,25766685,Editorial,25766685,William,25766685:25768141,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,2,,0,,Editorials,0,approved,1,0,Editorial,1517410017,Jerry Engelbach,41815993,Mexico,,
1517414802,5a70eb8110f40f00018be925,1114,"Forty five percent is indeed an electoral majority because in a combination of States required to win the Presidency, his approval is higher. The election results of 2016 were the product of just such an electoral majority. Ignore this fact if you like. ",25771538,25771538,<br/>,userReply,1517412892,2,FALSE,25766685,Editorial,25766685,William,25766685:25771538,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,0,0,Editorial,1517414802,William,78744658,Chicago,,
1517415539,5a70eb8110f40f00018be925,1114,And yes - I know it is poll not pole. :-),25771576,25771576,<br/>,userReply,1517413012,2,FALSE,25766685,Editorial,25766685,William,25766685:25771576,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,0,0,Editorial,1517415539,William,78744658,Chicago,,
1517380007,5a70eb8110f40f00018be925,1114,"Yes, and it should have been President Bernie Sanders, with our infrastructure and healthcare and stupendous-income-disparity rescue well underway.",25767144,25767144,<br/>,userReply,1517378951,2,FALSE,25766846,Editorial,25766846,JB,25766846:25767144,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,3,,0,,Editorials,0,approved,1,0,Editorial,1517380007,srwdm,817066,Boston,,
1517416541,5a70eb8110f40f00018be925,1114,I couldn't disagree more with your assessment of Kennedy's speech. You have a problem with not pitting Americans against each other? ,25767539,25767539,<br/>,userReply,1517387228,2,FALSE,25766775,Editorial,25766775,SK,25766775:25767539,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,1,approved,1,0,Editorial,1517416541,Susan,41304772,Massachusetts,,
1517416527,5a70eb8110f40f00018be925,1114,"Trump's speech was not written by him, and it bore no resemblance to the real Trump the nation has been subjected to for the past year — and which it is about to see again.<br/><br/>It beats me how you can ignore Trump's white-washed platiudes and denigrate as ""platiudes"" the real policies advocated by Joe Kennedy.<br/><br/>It also seriously begs the question that you fault Kennedy and the ""Americanism"" of the Dreamers because he spoke to them in Spanish. It is you who come across as ""anti-America,"" a nation built on diversity.",25768174,25768174,<br/>,userReply,1517398422,2,FALSE,25766775,Editorial,25766775,SK,25766775:25768174,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517416527,Jerry Engelbach,41815993,Mexico,,
1517418085,5a70eb8110f40f00018be925,1114,"Liberal Democrats want open borders...unlimited illegal immigration...no enforcement of our laws....and amnesty for illegals and dreamers....so they can eventually get a huge majority of latino/hispanic voters, who will always vote Democratic in eternal gratitude.<br/><br/>It is totally self-serving! that's why they pander to ""the latino vote""!!!",25771895,25771895,<br/>,userReply,1517413722,2,FALSE,25766775,Editorial,25766775,SK,25766775:25771895,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1122/8992/cropped-11228992.jpg?0.22918879217468202,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517418085,Concerned Citizen,11228992,Anywheresville,,
1517376247,5a70eb8110f40f00018be925,1114,Nice to know Canada loves Trump. America?  Not so much.,25766913,25766913,<br/>,userReply,1517375908,2,FALSE,25766680,Editorial,25766680,Wilbur Clark,25766680:25766913,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,10,,0,,Editorials,0,approved,1,0,Editorial,1517376247,John,26455951,"Baldwin, NY",,
1517376255,5a70eb8110f40f00018be925,1114,"CC, less you forget, we are the architects of our lives lives. Trump is what he has made himself out to be and the criticism leveled at him is not interpretive. Are 66% of your fellow Americans wrong about him? I think not. We reap what we sow.",25766894,25766894,<br/>,userReply,1517375687,2,FALSE,25766740,Editorial,25766740,C C,25766740:25766894,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,7,,0,,Editorials,0,approved,1,0,Editorial,1517376255,Phillip Vasels,73620166,New York,,
1517410006,5a70eb8110f40f00018be925,1114,"The ""aging leftists"" to whom you refer have sound policies that the Democratic establishment seems to have forgot in its rush to the right.<br/><br/>The nation doesn't need ""new"" ideas. It needs to implement those.",25768203,25768203,<br/>,userReply,1517398657,2,FALSE,25766717,Editorial,25766717,Jerry S,25766717:25768203,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517410006,Jerry Engelbach,41815993,Mexico,,
1517374719,5a70eb8110f40f00018be925,1114,He did have a good speechwriter...  I have to admit!,25766498,25766498,<br/>,userReply,1517371824,2,FALSE,25766363,Editorial,25766363,John,25766363:25766498,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,2,,0,,Editorials,0,approved,0,0,Editorial,1517374719,E Jones,73227471,New Jersey,,
1517374726,5a70eb8110f40f00018be925,1114,"A  reminder...the Republicans are in charge of all 3 branches of government.  So, as Harry Truman said, ""The buck stops here.""  Bluster, bloviating and self aggrandizement are NOT government.  What, exactly ""should Democrats have in the bag?""  Maybe in the next election.  They do not have the votes nor the power.  What ""deal"" exactly are the Democrats supposed to close?   Maybe the polls in Nov 2018 will give the Democrats a chance to oust the party designed to work for the millionaires and billionaires and not the rest of us.  Get out the vote!",25766525,25766525,<br/>,userReply,1517372037,2,FALSE,25766363,Editorial,25766363,John,25766363:25766525,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,7,,0,,Editorials,1,approved,1,0,Editorial,1517374726,Jean,57633730,NH,,
1517418075,5a70eb8110f40f00018be925,1114,"All Presidential speeches today are written by professional ghostwriters and edited well in advance of delivery.<br/><br/>OK, Abe LIncoln wrote his own stuff -- but since then? Nah.",25771971,25771971,<br/>,userReply,1517413888,2,FALSE,25766363,Editorial,25766363,John,25766363:25771971,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1122/8992/cropped-11228992.jpg?0.22918879217468202,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517418075,Concerned Citizen,11228992,Anywheresville,,
1517379659,5a70eb8110f40f00018be925,1114,"Are you seriously trying to attribute the lack of diversity in our elected members of Congress and their families in the gallery on the president? You do know we have no term limits on them, don't you? Or do you think they were all hand picked to omit a balance if minorities? ",25767050,25767050,<br/>,userReply,1517377569,2,FALSE,25765931,Editorial,25765931,Whitney Wallner,25765931:25767050,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517379659,Margo,63433384,Atlanta,,
1517375515,5a70eb8110f40f00018be925,1114,"So, is your flag yet displayed upside down?  On mine, hanging from my fence since Dec, 2016, I have written on the white stripes: ""Save America   Resist Trump  Protect Equality, Liberty, Justice for All""<br/><br/>Do you have the same courage?  ",25766513,25766513,<br/>,userReply,1517371915,2,FALSE,25766297,Editorial,25766297,kay,25766297:25766513,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6686/5645/cropped-66865645.jpg,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517375515,ultimateliberal,66865645,new orleans,,
1517417337,5a70eb8110f40f00018be925,1114,You live in New Orleans - that's not courage.  Try walking through any neighborhood in San Francisco with a MAGA hat on.  That would be courage.  ,25769304,25769304,<br/>,userReply,1517405229,2,FALSE,25766297,Editorial,25766297,kay,25766297:25769304,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517417337,Bob,4368539,San Francisco,,
1517376508,5a70eb8110f40f00018be925,1114,"Ah William, you know DJT did not apologize! He declared in front of millions, during one of the presidential debates, that “I didn’t even apologize to my wife! Look, she’s sitting right there! I didn’t apologize to her because I didn’t do anything wrong!” This was after, of course, his infamous tape where besides bragging about the vile things he thought one can do if one is famous, he quite casually discussed his attempts to be unfaithful to his new wife, Melania. When a man can that easily publicly humiliate his wife, you know he is lower than a worm. Melania made a bargain when she married DJT: riches and luxury in return for always looking beautiful and never publicly undermining her husband. She was keeping to her bargain tonight. Besides, the porn star admitted to the encounter with DJT in a detailed interview back in 2011. She also discussed it with friends. The only mystery is why DJT’s lawyers were stupid enough to pay her hush money for a story she had already told. Great deal, that - for Ms. Daniels!",25766602,25766602,<br/>,userReply,1517372720,2,FALSE,25766250,Editorial,25766250,William F Bannon,25766250:25766602,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,7,,0,,Editorials,0,approved,1,0,Editorial,1517376508,aem,57113514,Oregon,,
1517379654,5a70eb8110f40f00018be925,1114,"Really? To some of us, she looked like we felt while listening to too many alternative distorted facts. aka miserable",25767036,25767036,<br/>,userReply,1517377398,2,FALSE,25766250,Editorial,25766250,William F Bannon,25766250:25767036,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,3,,0,,Editorials,0,approved,1,0,Editorial,1517379654,SW_Gringa,27029503,NM,,
1517415593,5a70eb8110f40f00018be925,1114,"Yet your view of Melania diverges from the media's ""pushed his hand away"" and ""was absent"" at Davos narrative.  And trusting a human's word after that human has copulated with hundreds of humans in public is interesting but not compelling.  Trump is flawed but so was Kennedy, Nixon, Clinton.<br/>Mick Jagger is loved by liberals for being a rake while Trump is reviled for it.<br/>My view....Trump is doing penance by finally working for free when he could be golfing every waking hour.",25769173,25769173,<br/>,userReply,1517404578,2,FALSE,25766250,Editorial,25766250,William F Bannon,25766250:25769173,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517415593,William F Bannon,76258215,jersey city,,
1517376509,5a70eb8110f40f00018be925,1114,I just read the transcript.  There was no way I could stomach watching and hearing the blaring Trumpet speak (rant?  bloviate? brag?),25766529,25766529,<br/>,userReply,1517372050,2,FALSE,25765890,Editorial,25765890,Elin Minkoff,25765890:25766529,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6686/5645/cropped-66865645.jpg,24,6,,0,,Editorials,0,approved,1,0,Editorial,1517376509,ultimateliberal,66865645,new orleans,,
1517375512,5a70eb8110f40f00018be925,1114,She did wear a nice vanilla suffragist pants suit.  Lady MacBeth remains a breath of  fresh passive-aggressive air.  Much the same way when she delivered Michelle Obama's beautiful speech. She waves a dainty dagger as she does her work.  <br/><br/>She did not let me down tonight.   More to come . . . I am sure.  ,25766840,25766840,<br/>,userReply,1517375094,2,FALSE,25765726,Editorial,25765726,TSV,25765726:25766840,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,5,,0,,Editorials,0,approved,1,0,Editorial,1517375512,Marie Curie,63754059,Nobel Prize twice,,
1517379205,5a70eb8110f40f00018be925,1114,"How about 3 more months?<br/><br/>Let's get crackin', Mr. Mueller. You know you have more than enough already.",25766926,25766926,<br/>,userReply,1517376078,2,FALSE,25765726,Editorial,25765726,TSV,25765726:25766926,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,4,,0,,Editorials,0,approved,1,0,Editorial,1517379205,John,26455951,"Baldwin, NY",,
1517376523,5a70eb8110f40f00018be925,1114,"WPLMMT: President Obama was dignified, pleasant, honorable, and kind.  He was not pompous, bombastic, cruel, mendacious, arrogant, simple-minded, underhanded, and without any character or integrity, as is this trump. After watching trump on a daily basis, hearing trump on a daily basis, and reading about trump on a daily basis, including the corrupt trump minions who are the GOP, I do not need to subject myself to further abuse. Neither trump nor the GOP has any accomplishments that they have achieved, as much as their supporters would like to convince themselves of such. This ""president"" and his party deal only in lies, deceit, duplicity, racism, and various forms of predation. We, who choose not to watch the State of the Union address, do so because we do not need to be made even more sick and horrified at the avalanche of lies and deception being shoveled in our faces, like manure. And we read the justifications of our good sense in not watching, by the journalists, who, throughout trump's mendacious and narcissistic rant, drew our attention to all the con artistry that we are so familiar with. Most of us who did not watch did not do so simply because we ""do not like"" trump, but because our health is adversely impacted by new treachery piled on top of already-existing treachery. Anyone who does not recognize trump as arrogant, a pathological liar, a misogynist, a xenophobe, a sexual and financial predator, a con artist, a thief, a malignant narcissist...something is wrong.",25766605,25766605,<br/>,userReply,1517372754,2,FALSE,25766134,Editorial,25766134,WPLMMT,25766134:25766605,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,14,,0,,Editorials,0,approved,1,0,Editorial,1517376523,Elin Minkoff,48042702,Florida,,
1517376539,5a70eb8110f40f00018be925,1114,"Yes, I would love to hear about his accomplishments......<br/><br/>Crickets",25766934,25766934,<br/>,userReply,1517376174,2,FALSE,25766134,Editorial,25766134,WPLMMT,25766134:25766934,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,8,,0,,Editorials,0,approved,1,0,Editorial,1517376539,John,26455951,"Baldwin, NY",,
1517379651,5a70eb8110f40f00018be925,1114,"His ""election"" was provided by Putin, so why not his speech being provided by Miller and other hacks?",25766945,25766945,<br/>,userReply,1517376262,2,FALSE,25766134,Editorial,25766134,WPLMMT,25766134:25766945,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,5,,0,,Editorials,0,approved,1,0,Editorial,1517379651,John,26455951,"Baldwin, NY",,
1517379659,5a70eb8110f40f00018be925,1114,If you were paying attention you would know there were a few things done.,25767059,25767059,<br/>,userReply,1517377669,2,FALSE,25766180,Editorial,25766180,Janet Michael,25766180:25767059,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517379659,Margo,63433384,Atlanta,,
1517370307,5a70eb8110f40f00018be925,1114,"You offer nothing to back up you're claims and seem to forget who controlled Congress during the majority of Obama's 8 years, so let's just chalk you up to ""alternative reality"".  The rest of us are more comfortable with fact-based reporting.",25766249,25766249,<br/>,userReply,1517369801,2,FALSE,25766108,Editorial,25766108,Charles,25766108:25766249,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5783/4468/cropped-57834468.jpg?0.9776568661728369,24,29,,0,,Editorials,1,approved,1,0,Editorial,1517370307,Sue,57834468,South Carolina,,
1517370742,5a70eb8110f40f00018be925,1114,"Hard to take your comment seriously.  The economy that Trump was handed actually was booming.  What economy did Bush hand to Obama?  What exactly has Trump done, besides cut corporate taxes, with a hope and a prayer that it will pay dividends for average Americans?  What has he done to stop ISIS?  Oh, wait.  We really don't know because 'human error' is preventing DoD from reporting on progress, or lack there of, on that front.  Look it up.",25766280,25766280,<br/>,userReply,1517370071,2,FALSE,25765834,Editorial,25765834,Underclaw,25765834:25766280,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5783/4468/cropped-57834468.jpg?0.9776568661728369,24,28,,0,,Editorials,1,approved,1,0,Editorial,1517370742,Sue,57834468,South Carolina,,
1517376505,5a70eb8110f40f00018be925,1114,"Obama left trump an economy in excellent shape, that Obama nurtured back to health after GW Bush destroyed it!   What world are you in?!",25766630,25766630,<br/>,userReply,1517372915,2,FALSE,25765834,Editorial,25765834,Underclaw,25765834:25766630,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,10,,0,,Editorials,0,approved,1,0,Editorial,1517376505,Elin Minkoff,48042702,Florida,,
1517376541,5a70eb8110f40f00018be925,1114,Go Sue!,25766776,25766776,<br/>,userReply,1517374336,2,FALSE,25765834,Editorial,25765834,Underclaw,25765834:25766776,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,6,,0,,Editorials,0,approved,0,0,Editorial,1517376541,Susannah Patton,29296604,"Albany, California",,
1517379662,5a70eb8110f40f00018be925,1114,"He kind of resembles the Outlander guy, that's probably why. Photogenic and a reminder of earlier generation be if his family.",25767070,25767070,<br/>,userReply,1517377802,2,FALSE,25765715,Editorial,25765715,GladF7,25765715:25767070,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517379662,Margo,63433384,Atlanta,,
1517415531,5a70eb8110f40f00018be925,1114,"Just imagine if Trump had made a family member Attorney General, a la Bobby Kennedy.  What a hue and cry we'd have from the crybabies of the Left.",25769374,25769374,<br/>,userReply,1517405541,2,FALSE,25765715,Editorial,25765715,GladF7,25765715:25769374,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517415531,Bob,4368539,San Francisco,,
1517428377,5a70eb8110f40f00018be925,1114,"Bob, you are correct; Kennedy should not have made his brother Attorney General. HOWEVER:  There is one thing to note:  Bobby Kennedy was a very smart man.  WHO, pray tell, in trump's family, has even a fragment of a brain that might qualify them as Attorney General, should they even get through law school?????  These trumps have, at best, marginal intelligence, and I don't care what university they graduated from.  They are both shallow AND dense, and concerned more with life's superficialities than any issues of substance.  They are in league with the Madoff family.  Fashion, jewelry, vacations, golf, jet-setting, mansions, hob-nobbing with like characters.  It would not be so egregious if they had another side to them, but they are one-dimensional.  Same=Same.",25775273,25775273,<br/>,userReply,1517423287,2,FALSE,25765715,Editorial,25765715,GladF7,25765715:25775273,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517428377,Elin Minkoff,48042702,Florida,,
1517409998,5a70eb8110f40f00018be925,1114,"The GOP wants the government to serve only the rich.<br/><br/>Trump is not ""getting the government out of the way of the people."" Just the opposite: he is further removing the power of the people over their own government and giving it to lobbyists, sycophants, and the rest of the swamp creatures who catyer to the plutocracy.<br/><br/>Working people want safety regulations. They want kickback against exploitative corporations. They want guaranteed health care, comfortable retirement, good education and jobs. They want peace, not endless war. Affordable housing. More leisure time. Freedom to choose what they consume, freedom from police brutality, freedom to vote without restrictions.<br/><br/>They want a government that serves their mutual interests, not a free-for-all that pits them against each other.",25768356,25768356,<br/>,userReply,1517399729,2,FALSE,25765924,Editorial,25765924,It isn't working,25765924:25768356,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517409998,Jerry Engelbach,41815993,Mexico,,
1517380553,5a70eb8110f40f00018be925,1114,"Right. And Fox and Friends would never, ever edit their segment to just the comments that would push their agenda. Like when the Department of Health and Human Services unveiled a plan to grant additional exemptions to religious groups last October, giving them latitude to refuse to provide certain services—like abortion or transgender health care—on the basis of religious beliefs. The proposal yielded 10,729 comments during the official public comment period, but HHS originally only posted 80 of them. Surprise! they all happened to be ones that overwhelmingly supported the Trump administration plans. This behavior is so typical of conservatives, but what made it even funnier is how uninformed HHS was. Here is a public agency soliciting public comments, yet apparently they thought no one would notice them blatantly skewing the data! If these are our leaders of today, we are in a lot of trouble.",25767220,25767220,<br/>,userReply,1517380402,2,FALSE,25765925,Editorial,25765925,WPLMMT,25765925:25767220,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,5,,0,,Editorials,0,approved,1,0,Editorial,1517380553,aem,57113514,Oregon,,
1517417366,5a70eb8110f40f00018be925,1114,"Margo,<br/><br/>Apparently Ted Siebert did not see the humor and unfortunately the stupidity of the students not knowing that the State of the Union address had not even been broadcast when interviewed.  They were making false claims about an event that had not even taken place.  I was laughing hysterically when I saw this but in reality I should have been crying.  Ted, the only ignorance is on your part.<br/><br/>Margo,  I too paid attention to politics when I was in college and even got involved wth campaigns.",25768049,25768049,<br/>,userReply,1517397076,2,FALSE,25765925,Editorial,25765925,WPLMMT,25765925:25768049,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,0,,0,,Editorials,0,approved,1,0,Editorial,1517417366,WPLMMT,78343265,New York City,,
1517416539,5a70eb8110f40f00018be925,1114,"Margo,<br/><br/>One of his ""unfortunate children"" is graduating with honors.<br/><br/>The students polled by Fox have obviously been paying close attention to politics for the past year, as evidenced by their accurate assessments of Trump.<br/><br/>After a year of Trump's lies, even a fool could have predicted the State of the Union speech.",25768406,25768406,<br/>,userReply,1517400044,2,FALSE,25765925,Editorial,25765925,WPLMMT,25765925:25768406,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517416539,Jerry Engelbach,41815993,Mexico,,
1517369264,5a70eb8110f40f00018be925,1114,Same here.,25766074,25766074,<br/>,userReply,1517368312,2,FALSE,25765556,Editorial,25765556,MK,25765556:25766074,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,6,,0,,Editorials,0,approved,1,0,Editorial,1517369264,rl,1166,nyc,,
1517369276,5a70eb8110f40f00018be925,1114,The original King Kong is on?  I'm there!!,25766103,25766103,<br/>,userReply,1517368510,2,FALSE,25765556,Editorial,25765556,MK,25765556:25766103,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,5,,0,,Editorials,0,approved,1,0,Editorial,1517369276,Chris Tower,60579016,"Boise, Idaho",,
1517368901,5a70eb8110f40f00018be925,1114,"Big does not mean Great, does it?<br/>If it weren't so cold in Canada, I would have petitioned your country to let me in.  But I did leave, quite far away. ",25765744,25765744,<br/>,userReply,1517366013,2,FALSE,25765417,Editorial,25765417,A.J.,25765417:25765744,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517368901,Justme,57063446,Here,,
1517370711,5a70eb8110f40f00018be925,1114,"And while I agree with you,  I can’t imagine why, as a Canadian, you would confine “Americans “ to U.S citizens. We are all Americans, from Alaska to Chile.",25766310,25766310,<br/>,userReply,1517370302,2,FALSE,25765417,Editorial,25765417,A.J.,25765417:25766310,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,1,,0,,Editorials,0,approved,1,0,Editorial,1517370711,Justme,57063446,Here,,
1517371379,5a70eb8110f40f00018be925,1114,"Harry, are any of the islands viable if these hurricanes keep destroying them.  The US Virgin Islands taken as one unit are in the top ten highest murder rates in the world by recent UN figures given on the net by searching ""homicide by country.""  That particular results in many islands from budgetary problems resulting in bare bones police coverage.  Something needs be done with all the islands as to funding....or close them to habitation.  Grand Cayman now has three times the US murder rate and I'll bet you see one police car in a week's stay.  But the bigger problem is budget for all these islands...which the violence topic makes visible.",25766337,25766337,<br/>,userReply,1517370636,2,FALSE,25765404,Editorial,25765404,Harry Thorn,25765404:25766337,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,2,,0,,Editorials,0,approved,1,0,Editorial,1517371379,William F Bannon,76258215,jersey city,,
1517362737,5a70eb8110f40f00018be925,1114,"Hopefully, in a robust economy, reduced income inequality and a marginally more stable world, we can afford to charge our NEXT president with accomplishing that. Trump was elected to shock BOTH our major parties into becoming relevant and useful again, to help create the conditions for robust economic expansion that lifts all boats, and to take names and kick Schumers (Gore Vidal, after his “Myron” – sequel to “Myra Breckinridge” -- was banned in Boston for use of certain naughty words, an action facilitated by a recent Supreme Court decision on pornography, issued a second edition with all the questionable words replaced by names of the Supreme Court justices who concurred in the ruling – cataclysmic yuks). He wasn’t elected to embrace Kumbaya. However, he’s done pretty well apart from Kumbaya.<br/><br/>Not surprisingly, after one year Trump hasn’t fulfilled ALL his campaign promises, and the editors have a case in pointing that out. Maybe, if he finishes up with his major charges not TOO late in his second term, he can get around to the Kumbaya.",25765395,25765395,<br/>,userReply,1517362732,2,FALSE,25765365,Editorial,25765365,Richard Luettgen,25765365:25765395,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/4712/3844/cropped-47123844.jpg?0.06419149620228637,24,2,,0,,Editorials,0,approved,1,1,Editorial,1517362737,Richard Luettgen,47123844,New Jersey,,
1517368901,5a70eb8110f40f00018be925,1114,"Death, taxes, and the certainty that any op-ed critical of Trump will bring out his handmaidens.<br/>Pushing the Thoughts of Chairman Donald (a quick read) on us. No doubt Trump will publish his Twitter tirades in a small red book, available only on his website for ""free"", but with Postage &amp; Handling of 29.99, which his abject followers will hold aloft at his rallies like good Maoists or Fascists.<br/>Republicans would like you to view ""entitlements"" like Medicare and Social Security, which people have earned by contributing to them all of their working lives, along with their employer's contributions as part of their total wage/benefit package, as somehow ""unearned"" or ""undeserved"".<br/>They also view pension obligations as a ""drain on the budget"" and something that can be tampered with arbitrarily.<br/>How about training some of your fire on the biggest source  of entitlements and obligations in the budget, the US Military.<br/>If you cut the military budget, and don't balloon the deficit with legislation like the recent tax bill fraud passed by the Republicans, you can honor your ""entitlements"" and ""obligations"".",25765710,25765710,<br/>,userReply,1517365805,2,FALSE,25765365,Editorial,25765365,Richard Luettgen,25765365:25765710,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,11,,0,,Editorials,0,approved,1,0,Editorial,1517368901,TwoSocks,60248260,SC,,
1517370305,5a70eb8110f40f00018be925,1114,Your colleagues apparently don't know the definition of  'seditious' and 'treasonous'.,25765721,25765721,<br/>,userReply,1517365879,2,FALSE,25765287,Editorial,25765287,Cozy Pajamas,25765287:25765721,https://graphics8.nytimes.com/images/apps/timespeople/none.png,24,10,,0,,Editorials,0,approved,1,0,Editorial,1517370305,Jon B,68091633,Long Island,,
